0.000000000000000000e+00,-3.203426503814918134e-16
1.000000000000000000e+00,7.920376438751670217e-03
2.000000000000000000e+00,3.134822054035558275e-02
3.000000000000000000e+00,6.757535792723091961e-02
4.000000000000000000e+00,1.178964140084563517e-01
5.000000000000000000e+00,1.789793300383381025e-01
6.000000000000000000e+00,2.428924731059106112e-01
7.000000000000000000e+00,3.107678045208292494e-01
8.000000000000000000e+00,3.791420325450959306e-01
9.000000000000000000e+00,4.456510905744331952e-01
1.000000000000000000e+01,5.068286278121287847e-01
1.100000000000000000e+01,5.621170611440481357e-01
1.200000000000000000e+01,6.121902385373634292e-01
1.300000000000000000e+01,6.551358396531032913e-01
1.400000000000000000e+01,6.929157300076931314e-01
1.500000000000000000e+01,7.254931146295019451e-01
1.600000000000000000e+01,7.541968548724512500e-01
1.700000000000000000e+01,7.805448291030243624e-01
1.800000000000000000e+01,8.044800335491142373e-01
1.900000000000000000e+01,8.250595148497106290e-01
2.000000000000000000e+01,8.432418116202642366e-01
2.100000000000000000e+01,8.596461118273577284e-01
2.200000000000000000e+01,8.736263968091455556e-01
2.300000000000000000e+01,8.869916069382467461e-01
2.400000000000000000e+01,8.979037308258981387e-01
2.500000000000000000e+01,9.078361693388096176e-01
2.600000000000000000e+01,9.163283801372735793e-01
2.700000000000000000e+01,9.234694732715784671e-01
2.800000000000000000e+01,9.292109512693265128e-01
2.900000000000000000e+01,9.344510139228578982e-01
3.000000000000000000e+01,9.386695066141519384e-01
3.100000000000000000e+01,9.424085810781079875e-01
3.200000000000000000e+01,9.453521098782309284e-01
3.300000000000000000e+01,9.476112200741326763e-01
3.400000000000000000e+01,9.491301833167649082e-01
3.500000000000000000e+01,9.501604290154264110e-01
3.600000000000000000e+01,9.507475901686308628e-01
3.700000000000000000e+01,9.504940519583001679e-01
3.800000000000000000e+01,9.494925296868977904e-01
3.900000000000000000e+01,9.473241008266345409e-01
4.000000000000000000e+01,9.434408785303913803e-01
4.100000000000000000e+01,9.372276608292988698e-01
4.200000000000000000e+01,9.300337477596418712e-01
4.300000000000000000e+01,9.186580321223349888e-01
4.400000000000000000e+01,9.051653634609115873e-01
4.500000000000000000e+01,8.893573841506402511e-01
4.600000000000000000e+01,8.718358729263524509e-01
4.700000000000000000e+01,8.517285625430957019e-01
4.800000000000000000e+01,8.339956946748288136e-01
4.900000000000000000e+01,8.164103055949238907e-01
5.000000000000000000e+01,8.008813947283714985e-01
5.100000000000000000e+01,7.886865231969296675e-01
5.200000000000000000e+01,7.805836991315926454e-01
5.300000000000000000e+01,7.771304520015331896e-01
5.400000000000000000e+01,7.780928280430607913e-01
5.500000000000000000e+01,7.836587745681428130e-01
5.600000000000000000e+01,7.934561340806671748e-01
5.700000000000000000e+01,8.066189846282619813e-01
5.800000000000000000e+01,8.211133125765345264e-01
5.900000000000000000e+01,8.361928285063082722e-01
6.000000000000000000e+01,8.513456692278901228e-01
6.100000000000000000e+01,8.663841841227091223e-01
6.200000000000000000e+01,8.776205594732320314e-01
6.300000000000000000e+01,8.851338211485081375e-01
6.400000000000000000e+01,8.907168012800488199e-01
6.500000000000000000e+01,8.907863145986553155e-01
6.600000000000000000e+01,8.870122286115487142e-01
6.700000000000000000e+01,8.798674749614621149e-01
6.800000000000000000e+01,8.704134471666282735e-01
6.900000000000000000e+01,8.572664608009826770e-01
7.000000000000000000e+01,8.426016221553289665e-01
7.100000000000000000e+01,8.260050086944917824e-01
7.200000000000000000e+01,8.060282733014985102e-01
7.300000000000000000e+01,7.854775913030613843e-01
7.400000000000000000e+01,7.628066713504153551e-01
7.500000000000000000e+01,7.384236723208430497e-01
7.600000000000000000e+01,7.127039470565197377e-01
7.700000000000000000e+01,6.861019791772809961e-01
7.800000000000000000e+01,6.584703962440594527e-01
7.900000000000000000e+01,6.311532736328555604e-01
8.000000000000000000e+01,6.030500647920327140e-01
8.100000000000000000e+01,5.758033253538294982e-01
8.200000000000000000e+01,5.503591909978382546e-01
8.300000000000000000e+01,5.260746013390417142e-01
8.400000000000000000e+01,5.035064493151923948e-01
